title,juan,juan_title,index,headword,annotation
周禮,3,春官宗伯,249,大罍,音雷或郎追反
周禮,3,春官宗伯,250,壇墠,音善或音禪
周禮,3,春官宗伯,251,禜門,音詠
周禮,3,春官宗伯,252,用瓢,婢遥反
周禮,3,春官宗伯,253,齎,音齊在兮反杜音資
周禮,3,春官宗伯,254,營鄼,作管反
周禮,3,春官宗伯,255,作剽,匹召反
周禮,3,春官宗伯,256,蠡也,力兮反或郎戈反
周禮,3,春官宗伯,257,割去,起吕反
周禮,3,春官宗伯,258,柢,音帝
周禮,3,春官宗伯,259,用脩,音卣羊久反又音由中罇也
周禮,3,春官宗伯,260,凡祼,音埋岀注
周禮,3,春官宗伯,261,用槪,古愛反
周禮,3,春官宗伯,262,凡疈,孚逼反
周禮,3,春官宗伯,263,用散,素旱反注及下注同
周禮,3,春官宗伯,264,獻象,素何反
周禮,3,春官宗伯,265,蚌,歩項反
周禮,3,春官宗伯,266,曰合,音含本亦作含
周禮,3,春官宗伯,267,將,如字本又作漿
周禮,3,春官宗伯,268,設斗,音主注同
周禮,3,春官宗伯,269,給淬,七内反
周禮,3,春官宗伯,270,共介,音界
周禮,3,春官宗伯,271,被之,普皮反又皮寄反
周禮,3,春官宗伯,272,爲執,于僞反
周禮,3,春官宗伯,273,神與,音餘
周禮,3,春官宗伯,274,畛於,之忍反致也
周禮,3,春官宗伯,275,某父,音甫本又作甫
周禮,3,春官宗伯,276,雞人用􁇠,於紏反
周禮,3,春官宗伯,277,嘑旦,火吳反本又作呼
周禮,3,春官宗伯,278,以􁅭,古弔反
周禮,3,春官宗伯,279,以警,音景
周禮,3,春官宗伯,280,朝服,直遥反
周禮,3,春官宗伯,281,比於,毗志反
周禮,3,春官宗伯,282,禳,如羊反
周禮,3,春官宗伯,283,司尊彞泲之,子禮反下同
周禮,3,春官宗伯,284,醴齊,才計反下文注除齊語齊人並同
周禮,3,春官宗伯,285,兩獻,本或作戲注作犧同素何反注及下注汁獻同
周禮,3,春官宗伯,286,斝彞,音嫁
周禮,3,春官宗伯,287,兩著,直畧反注同
周禮,3,春官宗伯,288,朝享,直遥反注朝享朝受政猶朝及下注朝用同
周禮,3,春官宗伯,289,蜼,音誄又以水反
周禮,3,春官宗伯,290,兩大,音泰注同
周禮,3,春官宗伯,291,酌盎,烏浪反
周禮,3,春官宗伯,292,玉琖,莊産反
周禮,3,春官宗伯,293,爲酢,才洛反
周禮,3,春官宗伯,294,彞卣,音酉又音由本亦作攸
周禮,3,春官宗伯,295,蛇虺,上虵下許偉反
周禮,3,春官宗伯,296,射隼,食亦反下荀尹反
周禮,3,春官宗伯,297,禺屬,音遇劉音隅
周禮,3,春官宗伯,298,卬鼻,魚丈反又五剛反
周禮,3,春官宗伯,299,獻酌,素何反司農音儀
周禮,3,春官宗伯,300,涗酌,舒銳反李一音雪
周禮,3,春官宗伯,301,脩酌,直歷反注同
周禮,3,春官宗伯,302,爲數,音朔下同
周禮,3,春官宗伯,303,爲齍,子兮反
周禮,3,春官宗伯,304,挩飾,舒銳反本或作拭
周禮,3,春官宗伯,305,勺而,上酌反下同
周禮,3,春官宗伯,306,齊和,胡臥反
周禮,3,春官宗伯,307,醴醆,莊産反
周禮,3,春官宗伯,308,粢,才計反記作齊音同
周禮,3,春官宗伯,309,緹,音體
周禮,3,春官宗伯,310,舊澤,音亦下曰醳音同
周禮,3,春官宗伯,311,摩莎,素何反
周禮,3,春官宗伯,312,去滓,起吕反
周禮,3,春官宗伯,313,浩酒,胡老反或古老反
周禮,3,春官宗伯,314,司几筵彤,徒冬反
周禮,3,春官宗伯,315,莞,音官又音丸
周禮,3,春官宗伯,316,藻,本又作繅音早
周禮,3,春官宗伯,317,朝覲,直遥反下注來朝朝者同後朝覲朝見之類放此
周禮,3,春官宗伯,318,黼,音甫
周禮,3,春官宗伯,319,依,於豈反下及注同
周禮,3,春官宗伯,320,南郷,許亮反下及注同
周禮,3,春官宗伯,321,紛純,章允反劉之閏反司農音均下同
周禮,3,春官宗伯,322,爲王,于僞反下爲布同
周禮,3,春官宗伯,323,爲豳,彼貧反
周禮,3,春官宗伯,324,縁也,恱絹反
周禮,3,春官宗伯,325,藻率,音律下同
周禮,3,春官宗伯,326,馮玉,皮冰反
周禮,3,春官宗伯,327,蒲蒻,音弱
周禮,3,春官宗伯,328,編以,必緜反
周禮,3,春官宗伯,329,繢,胡内反
周禮,3,春官宗伯,330,柔嚅,本或作懦又作擩同如兖反
周禮,3,春官宗伯,331,甸役,音田注同
周禮,3,春官宗伯,332,其柏,鄭音椁劉依司農音迫
周禮,3,春官宗伯,333,用萑,音丸
周禮,3,春官宗伯,334,每敦,音道劉音疇
周禮,3,春官宗伯,335,藏中,才浪反
周禮,3,春官宗伯,336,曰燾,音導
周禮,3,春官宗伯,337,翌日,音翼劉音育
周禮,3,春官宗伯,338,於祊,補庚反
周禮,3,春官宗伯,339,天府守藏,手又反下才浪反
周禮,3,春官宗伯,340,世傳,直專反
周禮,3,春官宗伯,341,玉鎭,珍忍反又音珍
周禮,3,春官宗伯,342,作瑱,他見反
周禮,3,春官宗伯,343,琬,於阮反
周禮,3,春官宗伯,344,琰,以冉反
周禮,3,春官宗伯,345,天球,音求
周禮,3,春官宗伯,346,賁鼓,扶云反
周禮,3,春官宗伯,347,兊之,徒外反
周禮,3,春官宗伯,348,垂之,如字劉音瑞
周禮,3,春官宗伯,349,見衣,賢遍反
周禮,3,春官宗伯,350,之治,直吏反下及注同
周禮,3,春官宗伯,351,中,丁仲反下注同
周禮,3,春官宗伯,352,沃盥,音管
周禮,3,春官宗伯,353,朝于,直遥反
周禮,3,春官宗伯,354,者與,音餘
周禮,3,春官宗伯,355,數榖數,上所主反下所具反
周禮,3,春官宗伯,356,下能,他來反
周禮,3,春官宗伯,357,而上,時掌反
周禮,3,春官宗伯,358,典瑞之藏,才浪反
周禮,3,春官宗伯,359,以見,賢遍反下見於時見殷見同
周禮,3,春官宗伯,360,繅藉,在夜反下同
周禮,3,春官宗伯,361,以朝,直遥反注及後放此
周禮,3,春官宗伯,362,韋衣,於旣反
周禮,3,春官宗伯,363,薦申,如字下同一音箭
周禮,3,春官宗伯,364,謂臿,初洽反或初輙反
周禮,3,春官宗伯,365,杼上,除汝反
周禮,3,春官宗伯,366,信圭,音身
周禮,3,春官宗伯,367,瑑圭,直轉反
周禮,3,春官宗伯,368,以覜,他弔反
周禮,3,春官宗伯,369,有圻,魚斤反
周禮,3,春官宗伯,370,鄂,魚各反
周禮,3,春官宗伯,371,有邸,丁禮反又音帝
周禮,3,春官宗伯,372,著其,直畧反
周禮,3,春官宗伯,373,僢而,昌絹反
周禮,3,春官宗伯,374,同柢,音帝
周禮,3,春官宗伯,375,以肆,如字又他歷反注同
周禮,3,春官宗伯,376,以挹,於十反又於集反
周禮,3,春官宗伯,377,䘏彼,音瑟又作邲
周禮,3,春官宗伯,378,取殺,色界反劉色例反下同
周禮,3,春官宗伯,379,邸射,食亦反注同
周禮,3,春官宗伯,380,以造,七報反
周禮,3,春官宗伯,381,射剡,以冉反或囚冉反
周禮,3,春官宗伯,382,度其,待洛反下度地度日同
周禮,3,春官宗伯,383,地中,如字劉丁仲反
周禮,3,春官宗伯,384,徴守,劉手又反注徴守同
周禮,3,春官宗伯,385,王使之,所吏反下今使者亦王使於使者皆同
周禮,3,春官宗伯,386,闓府,音開
周禮,3,春官宗伯,387,袤,音茂
周禮,3,春官宗伯,388,駔圭,音祖
周禮,3,春官宗伯,389,以斂,力驗反注同
周禮,3,春官宗伯,390,令汁,力呈反下令爲同
周禮,3,春官宗伯,391,和難,乃旦反注同
周禮,3,春官宗伯,392,及郯,音談
周禮,3,春官宗伯,393,叚嘉,音遐本又作瑕亦作假皆同
周禮,3,春官宗伯,394,結好,呼報反注同
周禮,3,春官宗伯,395,易行,下孟反注同
周禮,3,春官宗伯,396,除慝,吐得反
周禮,3,春官宗伯,397,飯玉,扶晩反注同
周禮,3,春官宗伯,398,含玉,戸暗反
周禮,3,春官宗伯,399,柱左,張注反
周禮,3,春官宗伯,400,右顚,如字儀禮作齻音同
周禮,3,春官宗伯,401,典命樊纓,畔干反
周禮,3,春官宗伯,402,介牢,音界
周禮,3,春官宗伯,403,適子,丁歷反
周禮,3,春官宗伯,404,則下,遐嫁反
周禮,3,春官宗伯,405,射姑,音亦
周禮,3,春官宗伯,406,司服鷩,必滅反劉府弊反
周禮,3,春官宗伯,407,毳,昌銳反劉淸歳反
周禮,3,春官宗伯,408,希冕,本又作絺陟里反劉猪履反注下皆同
周禮,3,春官宗伯,409,不窋,張律反
周禮,3,春官宗伯,410,諸盩,直留反或音胄
周禮,3,春官宗伯,411,裨衣,婢支反又方支反
周禮,3,春官宗伯,412,罽衣,居例反
周禮,3,春官宗伯,413,作繢,胡對反
周禮,3,春官宗伯,414,作黹,張里反
周禮,3,春官宗伯,415,希刺,七亦反劉七賜反沈此擊反下同
周禮,3,春官宗伯,416,以韎,劉音妹又莫拜反
周禮,3,春官宗伯,417,衣韎,於旣反
周禮,3,春官宗伯,418,之跗,方符反又音附
周禮,3,春官宗伯,419,注,之樹反
周禮,3,春官宗伯,420,緹衣,音體戚音提
周禮,3,春官宗伯,421,眂朝,音視
周禮,3,春官宗伯,422,凡甸,音田注同
周禮,3,春官宗伯,423,斬衰,七雷反下皆同
周禮,3,春官宗伯,424,齊,音咨
周禮,3,春官宗伯,425,此近,附近之近
周禮,3,春官宗伯,426,作􁃌,音弁
周禮,3,春官宗伯,427,爲天,于僞反下及注除爲害一字皆同
周禮,3,春官宗伯,428,滑易,以豉反
周禮,3,春官宗伯,429,去其,起吕反下同
周禮,3,春官宗伯,430,縞冠,古老反劉剛操反
周禮,3,春官宗伯,431,其齊,側皆反注士齊同
周禮,3,春官宗伯,432,有,音儒本亦作𥜗
周禮,3,春官宗伯,433,而屬,音燭
周禮,3,春官宗伯,434,是廣,古曠反後廣袤同
周禮,3,春官宗伯,435,其袪,起吕反
周禮,3,春官宗伯,436,以上,時掌反
周禮,3,春官宗伯,437,侈之,昌氏反
周禮,3,春官宗伯,438,斂衣,力驗反
周禮,3,春官宗伯,439,廞衣,虚今反
周禮,3,春官宗伯,440,典祀而蹕,音畢
周禮,3,春官宗伯,441,遮列,章奢反
周禮,3,春官宗伯,442,令入,力呈反
周禮,3,春官宗伯,443,守祧􁇠,於糾反司農音幽
周禮,3,春官宗伯,444,堊,烏路反或烏洛反本或作惡同
周禮,3,春官宗伯,445,其隋,許恚反劉相恚反
周禮,3,春官宗伯,446,世婦比其,本亦作庇鄭毗志反注及下同司農匹氏反劉芳美反沈又上二反
周禮,3,春官宗伯,447,齍盛,音咨下文同
周禮,3,春官宗伯,448,相外,息亮反
周禮,3,春官宗伯,449,朝莫,音暮下同
周禮,3,春官宗伯,450,而呵,胡何反
周禮,3,春官宗伯,451,譴也,弃戰反
周禮,3,春官宗伯,452,内宗佐傳,直專反注同
周禮,3,春官宗伯,453,則從,才用反
周禮,3,春官宗伯,454,外宗羞齍,音咨
周禮,3,春官宗伯,455,不與,音預注同
周禮,3,春官宗伯,456,冢人夾處,古洽反劉古協反
周禮,3,春官宗伯,457,亦併,薄令反
周禮,3,春官宗伯,458,別尊,彼列反
周禮,3,春官宗伯,459,請度,待洛反注量度同
周禮,3,春官宗伯,460,之窆,彼驗反又補鄧反
周禮,3,春官宗伯,461,去碑,起吕反
周禮,3,春官宗伯,462,以咸,本又作緘同古鹹反
周禮,3,春官宗伯,463,巾車,如字劉居覲反
周禮,3,春官宗伯,464,猶語,魚據反下同
周禮,3,春官宗伯,465,俑者,音勇
周禮,3,春官宗伯,466,以涖,音利又音類
周禮,3,春官宗伯,467,職喪贈賵,芳鳳反
周禮,3,春官宗伯,468,齍號,音咨
周禮,3,春官宗伯,469,宗伯下大司樂瞽宗,音古瞽宗殷學
周禮,3,春官宗伯,470,命夔,求龜反
周禮,3,春官宗伯,471,育子,音胄本亦作胄
周禮,3,春官宗伯,472,泮宫,音判本亦作頖同
周禮,3,春官宗伯,473,興道,許應反劉虛甑反注同下音導
周禮,3,春官宗伯,474,諷誦,方鳳反
周禮,3,春官宗伯,475,以剴,古愛反劉古哀反
周禮,3,春官宗伯,476,倍文,音佩
周禮,3,春官宗伯,477,大卷,大劉皆音泰戚如字卷音權又眷勉反又居遠反沈又居勉反
周禮,3,春官宗伯,478,大㲈,上昭反
周禮,3,春官宗伯,479,大濩,戸故反
周禮,3,春官宗伯,480,共財,音恭
周禮,3,春官宗伯,481,能殫,時戰反
周禮,3,春官宗伯,482,傅土,音孚或音附
周禮,3,春官宗伯,483,其邪,似嗟反
周禮,3,春官宗伯,484,以說,音恱
周禮,3,春官宗伯,485,其長,如字
周禮,3,春官宗伯,486,上生,時掌反後上生皆同
周禮,3,春官宗伯,487,去一,起吕反下文去樂及注同
周禮,3,春官宗伯,488,度律,待洛反
周禮,3,春官宗伯,489,謂徧,音遍
周禮,3,春官宗伯,490,物鬽,眉兾反
周禮,3,春官宗伯,491,羽臝,力果反下臝物同
周禮,3,春官宗伯,492,戛擊,居八反劉古八反
周禮,3,春官宗伯,493,鳴球,音求
周禮,3,春官宗伯,494,搏,音博
周禮,3,春官宗伯,495,拊,芳甫反
周禮,3,春官宗伯,496,鼗,徒刀反
周禮,3,春官宗伯,497,柷,昌六反
周禮,3,春官宗伯,498,敔,本又作梧魚吕反
周禮,3,春官宗伯,499,以閒,閒厠之閒
周禮,3,春官宗伯,500,牄牄,本又作蹌七羊反
周禮,3,春官宗伯,501,於予,上如字劉音烏下羊汝反
周禮,3,春官宗伯,502,效應,應對之應後皆同不更音
周禮,3,春官宗伯,503,夏正,音征
周禮,3,春官宗伯,504,大蔟,音太下七豆反下同
周禮,3,春官宗伯,505,四竇,本又作瀆同音獨
周禮,3,春官宗伯,506,樂與,音餘
周禮,3,春官宗伯,507,𬎼賔,人誰反
周禮,3,春官宗伯,508,函鍾,胡南反函鍾林鍾也
周禮,3,春官宗伯,509,中吕,音仲亦如字後同
周禮,3,春官宗伯,510,姜嫄,音元本亦作原
周禮,3,春官宗伯,511,所妃,音配本亦作配
周禮,3,春官宗伯,512,閟宫,音祕
周禮,3,春官宗伯,513,無射,音亦注下同
周禮,3,春官宗伯,514,夾鍾,古洽反
周禮,3,春官宗伯,515,圜鍾,于權反
周禮,3,春官宗伯,516,被也,皮寄反
周禮,3,春官宗伯,517,介物,音界
周禮,3,春官宗伯,518,大蜡,七嫁反
周禮,3,春官宗伯,519,易致,以豉反
周禮,3,春官宗伯,520,孔竅,苦弔反
周禮,3,春官宗伯,521,蛤蟹,古荅反
周禮,3,春官宗伯,522,之分,扶問反
周禮,3,春官宗伯,523,之知,音智
周禮,3,春官宗伯,524,爲畜,許又反下同
周禮,3,春官宗伯,525,魚鮪,于軌反
周禮,3,春官宗伯,526,不淰,音審
周禮,3,春官宗伯,527,不矞,休律反本又作獝亦作同
周禮,3,春官宗伯,528,不狘,休越反
周禮,3,春官宗伯,529,爲角,如字古音鹿
周禮,3,春官宗伯,530,爲徴,張里反下同
周禮,3,春官宗伯,531,靁,音雷
周禮,3,春官宗伯,532,九㲈,依字九音大諸書所引皆依字
周禮,3,春官宗伯,533,崐崘,本又作混淪各依字讀
周禮,3,春官宗伯,534,而祼,古亂反
周禮,3,春官宗伯,535,嚳,苦篤反
周禮,3,春官宗伯,536,大辰,如字劉音泰
周禮,3,春官宗伯,537,輿鬼,音餘本亦作與
周禮,3,春官宗伯,538,辟之,音避下同
周禮,3,春官宗伯,539,宿縣,音玄下樂縣之類皆放此
周禮,3,春官宗伯,540,屍出,音尸本亦作尸
周禮,3,春官宗伯,541,騶虞,側留反
周禮,3,春官宗伯,542,召南,上照反下召南同
周禮,3,春官宗伯,543,挾矢,子協反又音協
周禮,3,春官宗伯,544,三侑,音又勸也
周禮,3,春官宗伯,545,敗楚,必邁反
周禮,3,春官宗伯,546,城濮,音卜
周禮,3,春官宗伯,547,大傀,劉九靡反舊音怪說文以爲傀偉之字解引此文字林公回反李一音杜回反
周禮,3,春官宗伯,548,㑹稽,古外反
周禮,3,春官宗伯,549,沂山,魚依反
周禮,3,春官宗伯,550,雍州,於用反
周禮,3,春官宗伯,551,奔霣,于敏反
周禮,3,春官宗伯,552,猶繹,音亦
周禮,3,春官宗伯,553,大札,側八反鄭音截
周禮,3,春官宗伯,554,令弛,式氏反
周禮,3,春官宗伯,555,哀樂,音洛
周禮,3,春官宗伯,556,廞樂,許金反
周禮,3,春官宗伯,557,興也,許應反後皆放此
周禮,3,春官宗伯,558,鎛師,音博
周禮,3,春官宗伯,559,樂師幼少,詩照反
周禮,3,春官宗伯,560,舞勺,章畧反
周禮,3,春官宗伯,561,帗,音拂一音弗
周禮,3,春官宗伯,562,作䍿,音皇
周禮,3,春官宗伯,563,析羽,星歷反下同
周禮,3,春官宗伯,564,氂牛,舊音毛劉音來沈音狸或音茅字或作犛或作斄皆同
周禮,3,春官宗伯,565,旱暵,呼旦反
周禮,3,春官宗伯,566,趨以,劉淸須反
周禮,3,春官宗伯,567,采齊,本又作薺徐私反
周禮,3,春官宗伯,568,朝廷,直遥反下同
周禮,3,春官宗伯,569,作跢,倉注反
周禮,3,春官宗伯,570,鼓陔,改才反
周禮,3,春官宗伯,571,撞黃,直江反
周禮,3,春官宗伯,572,采蘋,音頻
周禮,3,春官宗伯,573,采蘩,音煩
周禮,3,春官宗伯,574,毋怠,音無下同
周禮,3,春官宗伯,575,視瞭,音了
周禮,3,春官宗伯,576,令相,息亮反注及下同
周禮,3,春官宗伯,577,冕見,賢遍反下注同
周禮,3,春官宗伯,578,饗食,音嗣下注䟽食同凡言饗食皆放此
周禮,3,春官宗伯,579,遂倡,昌亮反
周禮,3,春官宗伯,580,治訟,直吏反
周禮,3,春官宗伯,581,大胥之版,音板
周禮,3,春官宗伯,582,之酎,直救反
周禮,3,春官宗伯,583,適子,丁歷反
周禮,3,春官宗伯,584,以上,時掌反下六上同
周禮,3,春官宗伯,585,舎采,音釋下音菜注同
周禮,3,春官宗伯,586,䟽食,所居反劉音蘇
周禮,3,春官宗伯,587,以下,戸嫁反
周禮,3,春官宗伯,588,曲折,之設反
周禮,3,春官宗伯,589,爲大,于僞反
周禮,3,春官宗伯,590,不紕,匹毗反劉博雞反
周禮,3,春官宗伯,591,比樂,劉如字下同比校也杜毗志反次比也鄭大夫匹婢反具也
周禮,3,春官宗伯,592,爲庇,匹婢反
周禮,3,春官宗伯,593,陳數,所主反
周禮,3,春官宗伯,594,大昕,音欣
周禮,3,春官宗伯,595,小胥鱑,古橫反本或作觥同
周禮,3,春官宗伯,596,兕,徐履反
周禮,3,春官宗伯,597,其觩,巨樛反
周禮,3,春官宗伯,598,而撻,吐達反
周禮,3,春官宗伯,599,抶也,勑乙反又勑栗反
周禮,3,春官宗伯,600,荆扑,普卜反
周禮,3,春官宗伯,601,士犆,音特本亦作特
周禮,3,春官宗伯,602,筍,息允反
周禮,3,春官宗伯,603,簴,音巨
周禮,3,春官宗伯,604,去其,起吕反下同
周禮,3,春官宗伯,605,繁纓,歩干反
周禮,3,春官宗伯,606,以朝,直遥反
周禮,3,春官宗伯,607,辟王,音避
周禮,3,春官宗伯,608,爲堵,丁古反
周禮,3,春官宗伯,609,大師匏,白交反
周禮,3,春官宗伯,610,玄枵,虛驕反
周禮,3,春官宗伯,611,娵,子榆反
周禮,3,春官宗伯,612,訾,子斯反
周禮,3,春官宗伯,613,大梁,如字劉音泰
周禮,3,春官宗伯,614,降婁,戸江反
周禮,3,春官宗伯,615,貿處,音茂
周禮,3,春官宗伯,616,取妻,七喻反
周禮,3,春官宗伯,617,土塤,虚袁反
周禮,3,春官宗伯,618,曰興,虚應反注皆同
